Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Canada, Zach",Colonial,UNCW,Sr,INF,,,207,0.243,0.324,0.407,5,0.164,2,2,22.71,10.63,-12.08,0.299,0.321,-2,23
"Caniglia, Adam",Summit League,Omaha,Sr,OF,,,166,0.201,0.313,0.273,1,0.072,1,1,22.89,10.24,-12.65,0.267,0.275,-8,12
"Cannady, Seth",Conference USA,FIU,Fr,OF,,,22,0.182,0.182,0.182,0,0,0,0,40.91,0,-40.91,0.308,0.16,-3,-1
"Canning, Gage",Pac 12,Arizona St.,Jr,OF,2018,161,228,0.295,0.342,0.51,9,0.214,6,11,21.93,6.14,-15.79,0.351,0.363,5,33
"Cannon, Cameron",Pac 12,Arizona,So,INF,,,134,0.248,0.306,0.35,2,0.103,3,5,8.21,8.96,0.75,0.257,0.294,-5,12
"Cannon, Connor",Big West,UC Riverside,So,P,,,83,0.273,0.313,0.403,2,0.13,0,0,33.73,4.82,-28.91,0.396,0.309,-2,8
"Cannon, Jordan",Southland,Sam Houston St.,Jr,C,,,72,0.254,0.333,0.424,1,0.169,0,1,19.44,6.94,-12.5,0.318,0.341,0,9
"Cantone, Nick",Metro Atlantic,Marist,Fr,OF,,,24,0.238,0.333,0.286,0,0.048,1,1,29.17,8.33,-20.84,0.357,0.286,-1,2
"Cantrelle, Hayden",Sun Belt,Louisiana,Fr,INF,,,66,0.245,0.364,0.34,0,0.094,2,3,19.7,13.64,-6.06,0.325,0.326,-1,8
"Cantu, Santiago",Mountain West,San Jose St.,Fr,INF,,,20,0.188,0.3,0.375,0,0.188,0,0,25,15,-10,0.273,0.305,-1,2
"Canty, Alex",OVC,Southeast Mo. St.,So,INF,,,9,0.333,0.333,1,2,0.667,0,0,55.56,0,-55.56,0.5,0.545,2,3
"Canzone, Dominic",Big 10,Ohio State,So,OF,2019,,139,0.312,0.36,0.448,3,0.136,6,7,11.51,7.19,-4.32,0.336,0.352,2,19
"Caparis, Joe",West Coast,Pepperdine,So,C,,,71,0.306,0.338,0.371,0,0.065,0,0,19.72,7.04,-12.68,0.396,0.322,-1,8
"Capell, Kitt",Southern,Western Caro.,Fr,C,,,18,0.25,0.278,0.438,1,0.188,0,0,22.22,5.56,-16.66,0.25,0.297,-1,2
"Capitano, Nick",Metro Atlantic,Canisius,Sr,C,,,63,0.226,0.27,0.283,0,0.057,0,1,31.75,4.76,-26.99,0.364,0.261,-4,4
"Capocci, Tristan",Patriot,Navy,Fr,INF,,,3,0.333,0.333,0.333,0,0,0,0,33.33,0,-33.33,0.5,0.293,0,0
"Capone, Vince",Atlantic 10,Saint Josephs,Fr,C,,,5,0.2,0.2,0.2,0,0,0,0,40,0,-40,0.333,0.176,-1,0
"Capozziello, Anthony",Northeast,Sacred Heart,Sr,OF,,,140,0.289,0.4,0.412,1,0.123,7,8,23.57,15.71,-7.86,0.395,0.362,3,20
"Cappas, Chris",ACC,Pittsburgh,Fr,P,,,32,0.323,0.313,0.323,0,0,2,3,12.5,0,-12.5,0.37,0.283,-1,2
"Capra, John",Mid-Eastern,Florida A&M,Sr,INF,,,61,0.226,0.311,0.245,0,0.019,3,3,8.2,11.48,3.28,0.25,0.262,-4,4
"Capra, Phil",Northeast,Wagner,Jr,INF,2018,440,203,0.269,0.374,0.341,1,0.072,3,5,12.81,10.84,-1.97,0.303,0.323,-2,23
"Capra, Vinny",Atlantic 10,Richmond,Sr,SS,2018,596,119,0.385,0.437,0.51,1,0.125,3,4,11.76,9.24,-2.52,0.429,0.409,7,22
"Caprio, Frank",Ivy League,Brown,Jr,OF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Caraballo, Dom",Metro Atlantic,Rider,Fr,OF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Cardenas, Ruben",Big West,Cal St. Fullerton,Jr,OF,2018,493,169,0.291,0.367,0.473,4,0.182,9,13,14.79,9.47,-5.32,0.325,0.362,4,24
"Carder, Austin",West Coast,Loyola Marymount,Fr,UT,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Cardieri, Nick",ASUN,Stetson,Fr,C,,,17,0.313,0.353,0.5,0,0.188,0,0,29.41,5.88,-23.53,0.455,0.363,0,2
"Cardona, Lou",Horizon,Youngstown St.,So,C,,,17,0.267,0.353,0.333,0,0.067,0,0,29.41,11.76,-17.65,0.4,0.309,0,2
"Carew, Ben",Mid American,Kent St.,Fr,OF,,,12,0.1,0.25,0.1,0,0,0,0,25,16.67,-8.33,0.143,0.188,-1,0
"Carey, Hunter",Ivy League,Brown,Sr,OF,,,15,0,0.267,0,0,0,1,1,26.67,20,-6.67,0,0.186,-2,0
"Cargin, Alec",Southern,Wofford,So,C,,,13,0.222,0.231,0.222,0,0,1,1,15.38,7.69,-7.69,0.222,0.204,-1,0
"Carlson, Brooks",Southern,Samford,Fr,INF,,,79,0.319,0.367,0.431,2,0.111,1,1,12.66,5.06,-7.6,0.344,0.347,1,10
"Carmichael, Garrett",OVC,SIUE,So,INF,,,22,0.095,0.136,0.095,0,0,0,0,13.64,4.55,-9.09,0.111,0.111,-4,-1
"Carmody, Robert",American East,Hartford,So,C,,,38,0.185,0.342,0.185,0,0,0,0,10.53,21.05,10.52,0.217,0.283,-2,3
"Carnegie, Alex",Ivy League,Cornell,So,INF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Carpenter, Charlie",ASUN,USC Upstate,Sr,INF,,,203,0.335,0.438,0.527,6,0.192,2,2,12.32,14.29,1.97,0.362,0.416,14,39
"Carpenter, Malik",Western Athletic,Chicago St.,Jr,INF,,,40,0.265,0.35,0.294,0,0.029,1,2,25,12.5,-12.5,0.36,0.293,-1,3
"Carpenter, Matt",Big 10,Ohio State,So,INF,,,4,0.333,0.5,0.333,0,0,0,0,0,25,25,0.333,0.392,0,1
"Carpenter, Steven",Atlantic 10,VCU,So,INF,,,82,0.25,0.354,0.309,0,0.059,2,2,14.63,14.63,0,0.298,0.305,-2,8
"Carranza, Tristen",Western Athletic,New Mexico St.,Jr,INF,,,170,0.371,0.482,0.736,13,0.364,0,1,17.65,10.59,-7.06,0.402,0.505,24,45
"Carrera, Anthony",OVC,Tennessee Tech,So,OF,,,22,0.25,0.318,0.4,0,0.15,0,0,27.27,4.55,-22.72,0.357,0.312,0,2
"Carrizosa, Daniel",Western Athletic,CSU Bakersfield,Fr,P,,,46,0.279,0.304,0.279,0,0,1,3,28.26,4.35,-23.91,0.4,0.265,-3,3
"Carroll, Mitchell",American East,UMBC,Sr,INF,,,109,0.265,0.312,0.306,0,0.041,8,11,17.43,7.34,-10.09,0.325,0.279,-5,8
"Carroll, Tim",Metro Atlantic,Siena,Fr,INF,,,11,0.222,0.364,0.222,0,0,0,0,18.18,18.18,0,0.286,0.285,0,1
"Cartaya, Derek",Conference USA,FIU,So,INF,,,86,0.324,0.419,0.412,0,0.088,2,5,17.44,15.12,-2.32,0.415,0.381,3,14
"Carter, Bryce",Pac 12,Stanford,Sr,C,,,45,0.205,0.289,0.231,0,0.026,0,0,35.56,8.89,-26.67,0.348,0.247,-3,2
"Carter, Clarence",Mid-Eastern,Bethune-Cookman,So,INF,,,9,0.125,0.111,0.125,0,0,0,0,55.56,0,-55.56,0.25,0.098,-2,-1
"Carter, Scott",Big South,Longwood,So,OF,,,11,0,0.182,0,0,0,1,1,36.36,9.09,-27.27,0,0.128,-2,-1
"Caruso, Mike",Metro Atlantic,Fairfield,Fr,C,,,3,0,0.333,0,0,0,0,0,33.33,33.33,0,0,0.23,0,0
"Caruso, Nick",Horizon,Youngstown St.,Jr,C,,,23,0.2,0.304,0.3,0,0.1,0,0,4.35,13.04,8.69,0.211,0.274,-1,2
"Casaceli, Guy",Big South,Presbyterian,Sr,OF,,,39,0.206,0.256,0.206,0,0,1,3,23.08,5.13,-17.95,0.28,0.223,-4,1
"Casals, Danny",American East,Maine,Jr,INF,,,109,0.319,0.394,0.596,6,0.277,8,8,20.18,11.93,-8.25,0.358,0.417,8,21
"Casanova, Trevor",Big West,CSUN,Jr,C,2018,394,65,0.444,0.538,0.556,1,0.111,0,1,7.69,10.77,3.08,0.479,0.477,8,16
"Cascadden, Tucker",Big 12,Baylor,Sr,INF,,,82,0.239,0.28,0.366,0,0.127,1,1,17.07,4.88,-12.19,0.298,0.29,-3,7
"Cascio, Frank",Metro Atlantic,Quinnipiac,Fr,UT,,,3,0,0.333,0,0,0,0,0,66.67,33.33,-33.34,NA,0.23,0,0
"Case, Aaron",Atlantic 10,Saint Louis,Sr,OF,,,123,0.306,0.407,0.429,2,0.122,3,3,7.32,13.01,5.69,0.311,0.369,4,19
"Casey, Joe",Pac 12,Oregon St.,So,OF,,,1,1,1,1,0,0,0,0,0,0,0,1,0.878,0,1
"Cash, Andrew",Sun Belt,South Ala.,So,OF,,,10,0.125,0.3,0.125,0,0,0,0,10,20,10,0.143,0.226,-1,0
"Cash, Ryan",Big 12,Oklahoma State,So,INF,,,63,0.269,0.349,0.288,0,0.019,3,3,15.87,12.7,-3.17,0.333,0.303,-2,6
"Casparius, Ben",ACC,North Carolina,Fr,INF,,,30,0.308,0.4,0.346,0,0.038,0,1,26.67,13.33,-13.34,0.444,0.338,0,4
"Cassala, John",ASUN,Jacksonville,Jr,OF,,,46,0.368,0.478,0.553,1,0.184,0,0,17.39,15.22,-2.17,0.448,0.444,4,10
"Cassala, Mike",ASUN,Jacksonville,Jr,INF,,,29,0.321,0.345,0.429,0,0.107,0,0,13.79,3.45,-10.34,0.375,0.333,0,3
"Cassaleggio, Mike",Metro Atlantic,Marist,Fr,INF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Cassard, Andrew",Colonial,Towson,So,OF,,,72,0.19,0.278,0.254,0,0.063,3,3,25,6.94,-18.06,0.267,0.248,-5,3
"Casserly, Kyle",Horizon,Wright St.,Jr,OF,,,6,0.167,0.167,0.333,0,0.167,0,0,50,0,-50,0.333,0.207,-1,0
"Castanon, Marcos",Big West,UC Santa Barbara,Fr,INF,,,32,0.154,0.25,0.192,0,0.038,1,1,6.25,9.38,3.13,0.167,0.222,-3,1
"Castellanos, Joey",American East,UMass Lowell,Fr,INF,,,53,0.208,0.264,0.313,0,0.104,0,1,22.64,3.77,-18.87,0.27,0.252,-4,3
"Castillo, Cris",Western Athletic,UTRGV,Sr,P,,,34,0.185,0.324,0.185,0,0,0,0,20.59,17.65,-2.94,0.25,0.259,-2,2
"Castillo, Marcos",Mid-Eastern,Coppin St.,Fr,CF,,,26,0.542,0.577,0.833,2,0.292,4,5,7.69,7.69,0,0.55,0.594,6,9
"Castro, Jacob",Big West,UC Irvine,Fr,C,,,29,0.269,0.31,0.346,0,0.077,0,0,37.93,6.9,-31.03,0.438,0.283,-1,2
"Catalano, Jake",Big South,UNC Asheville,Fr,P,,,14,0.083,0.214,0.083,0,0,0,0,42.86,14.29,-28.57,0.167,0.161,-2,0
"Causa, Patrick",Northeast,Mt. St. Marys,Jr,INF,,,157,0.312,0.363,0.44,2,0.128,2,3,8.28,8.28,0,0.328,0.348,2,21
"Cavaliere, Greg",Atlantic 10,Rhode Island,So,OF,,,60,0.259,0.317,0.352,0,0.093,6,7,8.33,6.67,-1.66,0.28,0.293,-2,5
"Cavalli, Cade",Big 12,Oklahoma,Fr,INF,,,44,0.128,0.205,0.256,1,0.128,0,0,47.73,9.09,-38.64,0.222,0.205,-5,1
"Cavanaugh, Kyle",ACC,Florida St,Sr,1B,,,24,0.182,0.25,0.455,2,0.273,0,0,41.67,8.33,-33.34,0.2,0.299,-1,2
"Cavanaugh, Tim",Atlantic 10,Saint Josephs,Fr,DH,,,2,0,0.5,0,0,0,0,0,50,50,0,NA,0.345,0,0
"Caveness, Ryan",Southern,UNCG,So,C,,,34,0.31,0.324,0.448,0,0.138,0,0,14.71,5.88,-8.83,0.375,0.346,0,4
"Centracchio, Brett",Atlantic 10,Davidson,So,INF,,,93,0.189,0.344,0.27,1,0.081,3,3,27.96,16.13,-11.83,0.277,0.294,-3,8
"Cerda, Alex",Metro Atlantic,Manhattan,So,INF,,,74,0.132,0.176,0.191,1,0.059,0,0,25.68,4.05,-21.63,0.163,0.167,-10,-1
"Cerfolio, Matt",Ivy League,Columbia,Fr,INF,,,42,0.135,0.238,0.162,0,0.027,0,0,4.76,9.52,4.76,0.143,0.196,-5,0
"Cerno, Eric",Metro Atlantic,Fairfield,So,INF,,,12,0.222,0.417,0.222,0,0,0,0,50,25,-25,0.667,0.319,0,1
"Cerny, Victor",Big West,CSUN,Fr,C,,,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
"Cerny, Will",Southland,SFA,Fr,1B,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Cerrillo, Mason",Pac 12,Washington,Jr,OF,,,92,0.329,0.391,0.368,0,0.039,1,1,23.91,8.7,-15.21,0.455,0.349,1,12
"Chabut, David",ASUN,Kennesaw State,Jr,INF,,,152,0.226,0.322,0.25,0,0.024,2,6,15.79,11.18,-4.61,0.28,0.278,-7,11
"Chally, Ben",Horizon,Milwaukee,Sr,INF,,,81,0.288,0.321,0.342,0,0.055,3,3,8.64,3.7,-4.94,0.304,0.289,-3,7
"Chamberlain, Jace",Big West,Cal St. Fullerton,Fr,1B,,,30,0.261,0.367,0.261,0,0,0,0,33.33,6.67,-26.66,0.462,0.315,-1,3
"Chambers, Chandler",ASUN,Lipscomb,Fr,OF,,,13,0.167,0.231,0.167,0,0,0,0,46.15,7.69,-38.46,0.333,0.188,-2,0
"Chambers, Chase",OVC,Tennessee Tech,Sr,1B,2018,530,320,0.31,0.459,0.494,11,0.184,2,5,15.63,15.31,-0.32,0.346,0.417,22,61
"Chambers, Isaiah",Mid-Eastern,UMES,Sr,2B,,,69,0.213,0.246,0.23,0,0.016,7,8,31.88,5.8,-26.08,0.317,0.217,-7,2
"Champion, Wendell",AAC,Houston,So,1B,,,25,0.438,0.52,1,2,0.563,1,1,24,20,-4,0.556,0.594,5,9
"Chandler, Ryan",Conference USA,Rice,Sr,OF,,,402,0.299,0.381,0.402,3,0.104,8,15,14.93,9.45,-5.48,0.351,0.35,5,54
"Chaney, Collin",Southland,Abilene Christian,Jr,INF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Channell, Cole",Big East,Villanova,Jr,OF,,,29,0.167,0.241,0.208,0,0.042,1,1,41.38,3.45,-37.93,0.333,0.223,-3,1
"Chapman, Brandon",Atlantic 10,George Washington,Sr,C,,,168,0.25,0.369,0.35,1,0.1,2,2,20.24,13.69,-6.55,0.324,0.327,-1,19
"Chapman, Colton",Big South,Presbyterian,Sr,INF,,,75,0.242,0.333,0.387,2,0.145,0,1,18.67,12,-6.67,0.277,0.322,-1,8
"Chapman, Denz'L",Mountain West,San Diego St.,Sr,OF,,,33,0.154,0.273,0.154,0,0,0,0,21.21,12.12,-9.09,0.211,0.226,-3,1
"Chapman, Derek",Pac 12,Washington St.,Sr,OF,,,71,0.185,0.338,0.222,0,0.037,3,4,18.31,15.49,-2.82,0.244,0.283,-3,6
"Charles, Web",Horizon,Youngstown St.,Jr,INF,,,83,0.208,0.277,0.292,0,0.083,3,3,24.1,9.64,-14.46,0.288,0.261,-5,5
"Charleston, Jay",SEC,Tennessee,So,OF,,,80,0.28,0.313,0.413,2,0.133,6,11,21.25,3.75,-17.5,0.339,0.316,-1,8
"Charping, Connor",Mid American,Western Mich.,Fr,C,,,6,0.333,0.333,0.5,0,0.167,0,0,33.33,0,-33.33,0.5,0.353,0,1
"Charron, Jacob",Sun Belt,La.-Monroe,Jr,C,,,12,0.182,0.167,0.182,0,0,0,0,25,0,-25,0.25,0.16,-2,0
"Chastain, Austin",Mountain West,Fresno St.,Jr,OF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Chatfield, Chris",AAC,USF,Jr,OF,,,125,0.167,0.272,0.241,0,0.074,1,3,39.2,8.8,-30.4,0.3,0.239,-10,5
"Chauvin, Austin",West Coast,Saint Marys (CA),Jr,INF,,,93,0.171,0.226,0.207,0,0.037,0,0,26.88,5.38,-21.5,0.233,0.199,-11,1
"Chavers, Parker",Sun Belt,Coastal Carolina,Fr,2B,,,81,0.279,0.42,0.443,2,0.164,5,7,19.75,17.28,-2.47,0.341,0.386,3,13
"Chavez, Marcus",Big 10,Michigan,Fr,C,,,17,0.143,0.294,0.214,0,0.071,0,0,23.53,17.65,-5.88,0.2,0.247,-1,1
"Cheek, Chase",ACC,Duke,So,OF,,,11,0.111,0.273,0.111,0,0,2,2,63.64,18.18,-45.46,0.5,0.205,-1,0
"Cheneau, Noel",Southwestern,Alabama St.,Jr,OF,,,22,0.238,0.273,0.286,0,0.048,2,2,22.73,4.55,-18.18,0.313,0.247,-2,1
"Cheney, Griffin",Sun Belt,Georgia St.,Fr,INF,,,5,0,0.4,0,0,0,0,0,40,20,-20,0,0.282,0,0
"Cheney, Henry",West Coast,Portland,So,OF,,,37,0.344,0.378,0.563,2,0.219,0,0,24.32,8.11,-16.21,0.409,0.399,2,7
"Chernow, Jack",Ivy League,Columbia,Fr,INF,,,21,0.059,0.19,0.118,0,0.059,0,0,33.33,9.52,-23.81,0.1,0.167,-3,0
"Cherry, Brady",Big 10,Ohio State,Jr,3B,,,160,0.26,0.319,0.418,4,0.158,0,1,30,7.5,-22.5,0.358,0.318,-2,17
"Childs, Phillip",Sun Belt,UT Arlington,Fr,OF,,,8,0.5,0.5,1,1,0.5,0,0,0,0,0,0.429,0.627,2,3
"Chilton, Bryan",OVC,Murray St.,So,C,,,17,0.385,0.471,0.462,0,0.077,0,0,17.65,17.65,0,0.455,0.402,1,3
"Chinea, Brandon",SEC,Tennessee,So,INF,,,38,0.176,0.237,0.324,1,0.147,0,0,15.79,5.26,-10.53,0.179,0.243,-3,2
"Ching, Zac",Atlantic 10,VCU,Jr,INF,,,116,0.327,0.405,0.455,1,0.129,5,5,18.97,12.07,-6.9,0.41,0.377,4,18
"Chisolm, Blake",Southland,Sam Houston St.,Sr,P,2018,851,94,0.329,0.457,0.461,1,0.132,0,0,22.34,12.77,-9.57,0.444,0.407,6,17
"Chmielewski, Dan",Big 10,Michigan State,Jr,OF,,,115,0.271,0.304,0.393,1,0.121,6,6,13.04,4.35,-8.69,0.304,0.301,-3,11
"Christian, Carlin",Big South,Radford,So,OF,,,34,0.25,0.353,0.417,1,0.167,1,1,17.65,17.65,0,0.278,0.352,0,5
"Christian, Myles",Conference USA,Middle Tenn,Fr,OF,,,64,0.255,0.359,0.309,0,0.055,3,4,39.06,10.94,-28.12,0.467,0.307,-2,6
"Christman, Connor",Big East,Butler,So,C,,,23,0.235,0.391,0.412,1,0.176,1,1,39.13,13.04,-26.09,0.375,0.355,0,3
"Christman, Garrett",Big East,Butler,Sr,P,,,179,0.273,0.346,0.331,1,0.058,2,4,13.97,7.82,-6.15,0.318,0.309,-4,18
"Christofori, Cal",Ivy League,Yale,Fr,C,,,16,0.4,0.438,0.467,0,0.067,0,0,25,6.25,-18.75,0.545,0.395,1,3
"Chumley, Dezmond",Southwestern,Jackson St.,Jr,OF,,,29,0.346,0.379,0.538,1,0.192,2,3,17.24,3.45,-13.79,0.4,0.399,2,5
"Chung, Patrick",West Coast,Gonzaga,Jr,INF,,,35,0.276,0.343,0.276,0,0,1,1,14.29,11.43,-2.86,0.333,0.297,-1,3
"Ciancio, Michael",Western Athletic,Seattle U,Jr,INF,,,59,0.156,0.339,0.2,0,0.044,1,1,25.42,18.64,-6.78,0.226,0.27,-3,4
"Ciandro, Nick",Big West,Cal St. Fullerton,Jr,C,,,3,0,0.333,0,0,0,0,0,33.33,33.33,0,0,0.23,0,0
"Cichocki, Eric",Patriot,Lehigh,Fr,INF,,,3,0.333,0.333,0.333,0,0,0,0,33.33,0,-33.33,0.5,0.293,0,0
"Ciliento, James",Northeast,Bryant,So,OF,,,119,0.32,0.395,0.437,2,0.117,1,2,14.29,9.24,-5.05,0.365,0.366,3,18
"Cillis, Teddy",Colonial,Hofstra,Sr,OF,,,134,0.174,0.239,0.306,4,0.132,0,0,35.82,7.46,-28.36,0.243,0.241,-11,6
"Ciocco, Nick",Metro Atlantic,Saint Peters,Sr,OF,,,127,0.223,0.252,0.347,3,0.124,1,1,20.47,3.15,-17.32,0.261,0.26,-8,7
"Citta, Brendt",Big 12,Kansas,So,OF,2018,1134,61,0.34,0.426,0.528,1,0.189,1,2,11.48,11.48,0,0.378,0.411,4,11
"Ciufo, Rich",Ivy League,Brown,So,INF,,,61,0.212,0.328,0.231,0,0.019,1,3,18.03,13.11,-4.92,0.268,0.267,-4,4
"Claborn, Koby",Southland,Abilene Christian,Jr,INF,,,75,0.196,0.36,0.286,1,0.089,1,2,28,20,-8,0.278,0.306,-2,7
"Claeys, Jack",Big 10,Northwestern,Sr,C,,,149,0.271,0.349,0.45,6,0.178,5,5,19.46,10.74,-8.72,0.305,0.348,2,20
"Clanton, Blake",Pac 12,Washington St.,Sr,OF,,,76,0.225,0.276,0.268,0,0.042,1,1,30.26,3.95,-26.31,0.333,0.245,-6,3
"Clark, Chris",Mid-Eastern,Florida A&M,Jr,P,,,2,0,0.5,0,0,0,0,0,50,0,-50,NA,0.36,0,0
"Clark, Dallas",Metro Atlantic,Rider,Sr,OF,,,51,0.025,0.196,0.025,0,0,1,1,37.25,13.73,-23.52,0.048,0.146,-8,-2
"Clark, Lee",Southland,Nicholls St.,Sr,OF,,,75,0.246,0.28,0.362,1,0.116,1,2,16,2.67,-13.33,0.281,0.28,-3,6
"Clark, Tyler",Southland,Houston Baptist,Jr,OF,,,4,0.25,0.25,1,1,0.75,0,0,0,0,0,0,0.504,1,1
"Clarke, Philip",SEC,Vanderbilt,Fr,C,2019,,78,0.269,0.359,0.313,0,0.045,2,4,17.95,7.69,-10.26,0.34,0.311,-2,8
"Clary, Chris",Big South,Gardner-Webb,Jr,OF,,,62,0.277,0.403,0.489,3,0.213,6,7,35.48,16.13,-19.35,0.455,0.399,3,11
"Claudio, Ian",Mid-Eastern,Bethune-Cookman,Fr,INF,,,11,0.333,0.455,0.333,0,0,0,0,18.18,18.18,0,0.429,0.365,0,2
"Claunch, Troy",Pac 12,Oregon St.,Fr,C,,,16,0.333,0.438,0.583,1,0.25,0,0,6.25,18.75,12.5,0.3,0.448,2,3
"Clawson, David",West Coast,BYU,So,C,2018,1111,62,0.281,0.339,0.386,1,0.105,0,0,22.58,6.45,-16.13,0.357,0.318,-1,7
"Clayborne, Tyrese",Southland,Lamar,Fr,INF,,,6,0,0,0,0,0,0,0,16.67,0,-16.67,0,0,-2,-1
"Clayton, Chris",Conference USA,Louisiana Tech,Jr,C,,,44,0.324,0.364,0.541,1,0.216,0,1,13.64,9.09,-4.55,0.355,0.386,2,7
"Clayton, Zach",Pac 12,Oregon St.,Fr,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cleary, Michael",Atlantic 10,Dayton,Fr,OF,,,28,0.286,0.393,0.333,0,0.048,4,5,17.86,3.57,-14.29,0.375,0.354,0,4
"Clemens, Kody",Big 12,Texas,Jr,INF,2018,79,215,0.328,0.409,0.588,11,0.26,3,4,16.74,12.56,-4.18,0.362,0.43,17,43
"Clementi, Dominic",Big 10,Michigan,So,OF,,,54,0.217,0.333,0.217,0,0,0,0,18.52,12.96,-5.56,0.278,0.266,-3,3
"Cleveland, Blake",Mid American,Central Mich.,Jr,C,,,70,0.3,0.371,0.34,0,0.04,1,1,8.57,10,1.43,0.333,0.349,1,9
"Climo, Cam",American East,UMass Lowell,So,OF,,,85,0.387,0.435,0.68,4,0.293,1,1,27.06,5.88,-21.18,0.51,0.467,9,20
"Clinch, Ryan",Southern,UNCG,Sr,OF,,,109,0.219,0.284,0.313,2,0.094,2,6,29.36,6.42,-22.94,0.306,0.271,-6,7
"Cloonan, Dylan",ACC,Miami (FL),Fr,P,,,21,0.188,0.286,0.188,0,0,0,0,33.33,9.52,-23.81,0.333,0.249,-2,1
"Closner IV, Oliver",Western Athletic,UTRGV,Fr,C,,,15,0.222,0.533,0.222,0,0,0,0,26.67,20,-6.67,0.4,0.399,1,3
"Coale, Ryan",Colonial,James Madison,Sr,C,,,54,0.213,0.278,0.319,1,0.106,2,3,25.93,7.41,-18.52,0.281,0.272,-3,4
"Cocciadiferro, Matthew",ASUN,NJIT,So,OF,,,65,0.169,0.246,0.237,0,0.068,1,2,26.15,9.23,-16.92,0.238,0.221,-6,2
"Cochran, Jake",Southland,McNeese,Jr,INF,,,71,0.238,0.296,0.238,0,0,0,0,9.86,7.04,-2.82,0.268,0.251,-5,4
"Cockrell, Chase",SEC,Ole Miss,Jr,INF,,,86,0.266,0.326,0.405,2,0.139,1,2,29.07,8.14,-20.93,0.365,0.318,-1,9
"Codispoti, Matt",American East,Albany (NY),Jr,C,,,86,0.151,0.267,0.315,3,0.164,1,1,31.4,10.47,-20.93,0.182,0.262,-5,5
"Cody, Charlie",ACC,Virginia,Sr,INF,,,131,0.271,0.359,0.43,3,0.159,1,1,19.85,10.69,-9.16,0.329,0.352,2,18
"Coffers, Marc",ASUN,FGCU,So,OF,,,89,0.269,0.326,0.333,1,0.064,8,9,21.35,7.87,-13.48,0.333,0.294,-3,8
"Coffey, Micah",Big 10,Minnesota,Sr,INF,2018,888,275,0.315,0.371,0.462,6,0.147,1,2,18.91,8,-10.91,0.373,0.361,6,40
"Cogen, Matt",OVC,Belmont,So,OF,2018,914,167,0.358,0.413,0.55,4,0.192,5,8,7.78,7.78,0,0.373,0.413,11,31
"Cohen, Sam",Big West,UC Santa Barbara,Jr,C,,,71,0.286,0.338,0.46,3,0.175,2,2,21.13,7.04,-14.09,0.326,0.345,1,9
"Cohen, Steven",Patriot,Lafayette,Sr,INF,,,188,0.307,0.367,0.428,2,0.12,9,9,16.49,7.45,-9.04,0.363,0.348,2,25
"Coker, Chase",Sun Belt,Little Rock,Jr,INF,,,63,0.259,0.365,0.426,1,0.167,2,4,23.81,7.94,-15.87,0.342,0.348,1,8
"Coker, Cole",Southland,Lamar,So,INF,,,69,0.279,0.333,0.344,0,0.066,0,0,23.19,5.8,-17.39,0.362,0.298,-2,6
"Coker, Luke",Sun Belt,Louisiana,Fr,INF,,,2,0,0,0,0,0,0,0,50,0,-50,NA,0,-1,0
"Colacchio, Demitri",Pac 12,Utah,Fr,INF,,,5,0,0,0,0,0,0,0,40,0,-40,0,0,-1,-1
"Colacchio, Domenic",Big West,Long Beach St.,Jr,3B,,,73,0.194,0.26,0.224,0,0.03,0,0,9.59,8.22,-1.37,0.217,0.223,-7,2
"Colarossi, Chris",West Coast,San Diego,Sr,UT,,,7,0.333,0.429,0.333,0,0,1,2,14.29,14.29,0,0.4,0.35,0,1
"Coldiron, Cooper",AAC,Houston,Sr,INF,,,79,0.161,0.228,0.177,0,0.016,6,8,16.46,10.13,-6.33,0.196,0.204,-9,1
"Cole, David",Mid American,Central Mich.,Jr,OF,,,83,0.224,0.289,0.239,0,0.015,4,5,15.66,4.82,-10.84,0.278,0.262,-5,5
"Cole, Dazon",Mid American,Central Mich.,Jr,OF,2018,751,99,0.21,0.283,0.272,0,0.062,3,5,20.2,9.09,-11.11,0.266,0.257,-7,6
"Cole, Eric",SEC,Arkansas,Jr,OF,2018,122,168,0.289,0.387,0.408,4,0.12,3,3,17.26,13.1,-4.16,0.336,0.353,3,23
"Cole, Ryan",ACC,Notre Dame,Fr,OF,,,19,0.25,0.368,0.375,0,0.125,1,1,10.53,5.26,-5.27,0.286,0.333,0,2
