Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Kmet, Cole",ACC,Notre Dame,Fr,INF,,,30,135,12.59,10.37,2.22,0.252,0.326,0.391,0.31,20,31.11,5.25
"Knapek, Brooks",Atlantic 10,Massachusetts,So,P,,,62.7,304,19.74,12.17,7.57,0.275,0.365,0.348,0.316,17.76,21.38,3.5
"Knapek, Carter",Atlantic 10,Massachusetts,So,P,,,23.7,115,18.26,11.3,6.96,0.29,0.374,0.41,0.344,13.91,29.57,4.24
"Knapp, Tyler",Big South,Longwood,Fr,P,,,5.2,34,17.65,26.47,-8.82,0.333,0.559,0.333,0.427,8.82,14.71,7.76
"Knarr, Brandon",ACC,Notre Dame,Fr,P,,,2.2,13,15.38,15.38,0,0.3,0.462,0.3,0.364,7.69,30.77,5.42
"Knehr, Reiss",Atlantic 10,Fordham,Jr,INF,2018,591,124.5,555,25.95,12.97,12.98,0.211,0.319,0.288,0.278,20.18,20.54,3.44
"Kneussle, Andrew",Metro Atlantic,Canisius,Jr,P,,,78.5,391,16.37,5.88,10.49,0.285,0.34,0.398,0.32,18.67,28.39,3.81
"Knight, Austin",Missouri Valley,Missouri St.,Sr,P,,,73.5,367,18.26,10.35,7.91,0.261,0.371,0.378,0.335,18.53,25.07,4.49
"Knight, Blaine",SEC,Arkansas,Jr,P,2018,87,134.6,578,26.47,6.06,20.41,0.226,0.273,0.363,0.275,19.9,24.91,3.36
"Knight, Pat",Atlantic 10,George Washington,Jr,P,,,24.2,120,17.5,16.67,0.83,0.256,0.417,0.478,0.387,20.83,17.5,6.91
"Knopp, Mason",Southland,Southeastern LA.,Jr,P,,,35.2,153,15.03,4.58,10.45,0.275,0.307,0.437,0.316,20.92,31.37,4
"Knowles, Lucas",Pac 12,Washington,Fr,P,,,54.1,232,16.81,5.6,11.21,0.271,0.31,0.425,0.314,21.55,28.88,3.68
"Knowles, Ryan",Southland,Abilene Christian,Jr,P,,,21.1,102,12.75,10.78,1.97,0.256,0.363,0.354,0.32,22.55,24.51,5.42
"Knox, Robbie",ASUN,Lipscomb,Jr,P,,,32.2,148,16.89,6.08,10.81,0.282,0.338,0.427,0.328,24.32,22.3,4.02
"Knueppel, Keaton",West Coast,Gonzaga,So,P,,,6.3,31,12.9,19.35,-6.45,0.174,0.387,0.174,0.294,16.13,32.26,5.69
"Knutson, Connor",West Coast,Portland,So,P,,,25,122,23.77,8.2,15.57,0.271,0.32,0.374,0.299,16.39,23.77,3.59
"Kobos, Scott",Sun Belt,Coastal Carolina,Jr,P,,,7.2,40,10,5,5,0.389,0.45,0.944,0.565,17.5,27.5,12.73
"Kobos, Will",Atlantic 10,George Washington,Jr,P,2018,564,54.4,243,24.28,14.81,9.47,0.161,0.296,0.216,0.247,22.63,21.81,3.66
"Koch, Ian",Summit League,Western Ill.,Jr,P,,,116.4,583,18.87,10.63,8.24,0.291,0.379,0.358,0.328,22.47,17.15,3.68
"Koch, Tyler",Sun Belt,Georgia St.,So,P,,,25.3,142,14.79,15.49,-0.7,0.239,0.408,0.312,0.339,26.76,16.9,5.8
"Kodros, Jacob",Big 10,Rutgers,Fr,P,,,3.1,18,27.78,27.78,0,0.154,0.389,0.154,0.289,16.67,16.67,4.76
"Kodros, John",SEC,LSU,Fr,P,,,7.2,31,22.58,6.45,16.13,0.185,0.226,0.222,0.198,29.03,19.35,2.04
"Koelewyn, Spencer",Summit League,Omaha,Fr,P,,,30,145,15.17,17.24,-2.07,0.263,0.393,0.395,0.349,15.86,26.9,5.25
"Koep, Hunter",Summit League,North Dakota St.,Fr,UT,,,13.1,62,22.58,11.29,11.29,0.296,0.387,0.37,0.34,14.52,24.19,3.83
"Koesters, Russell",Southern,ETSU,Sr,P,,,64.9,334,15.57,10.78,4.79,0.306,0.38,0.476,0.369,18.86,26.65,5.06
"Koestler, Carlisle",Southland,Southeastern LA.,Jr,P,,,89.9,383,23.76,7.05,16.71,0.207,0.266,0.323,0.256,24.8,20.63,3.38
"Kohn, Zach",Mid American,Central Mich.,So,P,,,31.3,184,27.72,17.39,10.33,0.237,0.391,0.296,0.32,15.22,13.04,3.72
"Kolek, Stephen",SEC,Texas A&M,Jr,P,2018,344,104.5,473,19.24,8.03,11.21,0.252,0.328,0.401,0.317,26.85,19.66,4.46
"Kolodziejski, Zachary",Metro Atlantic,Niagara,Sr,P,,,115.4,556,14.75,11.87,2.88,0.242,0.342,0.338,0.303,24.28,23.38,4.46
"Koltermann, Kash",Big West,Hawaii,Jr,P,,,10.2,49,10.2,14.29,-4.09,0.293,0.408,0.39,0.358,18.37,30.61,4.52
"Konishi, Connor",Mountain West,San Jose St.,Fr,P,,,2.1,12,16.67,25,-8.33,0.222,0.417,0.444,0.38,25,16.67,5.53
"Kopcza, Josh",American East,Binghamton,Fr,P,,,5,19,15.79,0,15.79,0.267,0.263,0.333,0.242,21.05,21.05,2.55
"Koppenhaver, Chris",AAC,Tulane,Jr,P,,,0.1,3,33.33,66.67,-33.34,0,0.667,0,0.461,0,0,43.15
"Korchak, Mike",Patriot,Bucknell,Sr,OF,,,9.5,58,15.52,12.07,3.45,0.388,0.448,0.429,0.384,17.24,18.97,3.46
"Kornacker, Mike",Big 10,Purdue,Jr,P,,,56.6,269,10.78,8.92,1.86,0.278,0.349,0.397,0.325,25.65,26.39,4.35
"Korosec, Ross",AAC,USF,So,P,,,2.1,10,10,10,0,0.125,0.3,0.25,0.265,20,40,5.05
"Korzybski, Drew",Southern,ETSU,Sr,P,,,58.4,286,13.64,8.74,4.9,0.293,0.371,0.419,0.344,25.87,21.33,4.89
"Kostyshock, Jacob",SEC,Arkansas,So,P,,,10.5,52,15.38,9.62,5.76,0.273,0.365,0.386,0.333,32.69,13.46,4.86
"Kovachik, Cameron",ACC,Duke,So,P,,,0.2,4,25,25,0,0,0.5,0,0.353,25,0,23.15
"Kovalcik, Carter",Mid-Eastern,N.C. Central,Sr,P,,,4.7,44,13.64,31.82,-18.18,0.429,0.614,0.75,0.551,15.91,6.82,15.7
"Kowar, Jackson",SEC,Florida,Jr,P,2018,33,142,645,20.16,6.51,13.65,0.252,0.324,0.365,0.303,27.44,18.14,3.72
"Kozemchak, Matt",Patriot,Lehigh,Sr,P,,,28.5,155,13.55,9.68,3.87,0.321,0.387,0.527,0.383,18.06,25.81,5.39
"Krajnik, Willie",Metro Atlantic,Saint Peters,Sr,P,,,108.9,553,17,8.32,8.68,0.309,0.373,0.475,0.36,17.54,24.95,4
"Kral, Billy",Colonial,Hofstra,Fr,P,,,0.1,3,33.33,66.67,-33.34,0,0.667,0,0.461,0,0,43.15
"Krantz, Luke",Conference USA,Old Dominion,Fr,P,,,22.1,100,17,9,8,0.281,0.35,0.449,0.344,26,21,4.14
"Kraus, Eli",Mid American,Kent St.,Sr,P,2018,723,196.1,862,20.65,6.26,14.39,0.245,0.292,0.366,0.284,19.61,27.84,3.61
"Krauth, Nick",Mountain West,New Mexico,Fr,P,,,7.1,37,8.11,8.11,0,0.29,0.378,0.29,0.309,21.62,29.73,4.41
"Krauza, Michael",Atlantic 10,St. Bonaventure,Jr,P,,,1.2,10,10,30,-20,0.167,0.5,0.167,0.367,10,30,11.48
"Kravetz, Evan",Conference USA,Rice,Jr,P,,,45.2,248,15.73,12.5,3.23,0.217,0.327,0.286,0.28,22.18,26.21,4.16
"Kreiger, Mike",Northeast,LIU Brooklyn,Jr,P,,,76.9,417,23.5,9.11,14.39,0.281,0.36,0.331,0.31,17.99,20.38,2.85
"Kreuzer, Daniel",Horizon,Wright St.,So,P,,,39.3,173,13.87,9.25,4.62,0.24,0.306,0.353,0.288,29.48,22.54,4.55
"Kreyer, Brett",Patriot,Lafayette,So,P,,,79.9,369,15.45,8.94,6.51,0.272,0.341,0.416,0.327,26.02,21.68,4.32
"Kristofak, Zac",SEC,Georgia,So,P,,,46.9,226,24.34,8.41,15.93,0.256,0.332,0.392,0.316,18.58,22.57,3.45
"Kroger, Nathan",AAC,Cincinnati,So,P,,,56.8,282,12.06,6.38,5.68,0.312,0.369,0.516,0.375,25.89,23.05,5.84
"Krueger, Cal",Big 10,Indiana,So,P,,,55.1,266,18.42,6.02,12.4,0.292,0.342,0.432,0.334,26.32,19.92,4.11
"Krueger, Jordan",ASUN,Kennesaw State,So,P,,,12.7,75,13.33,5.33,8,0.266,0.36,0.328,0.314,34.67,14.67,4.96
"Krull, Tyler",Mid-Eastern,Bethune-Cookman,Jr,P,,,91.7,428,10.98,6.54,4.44,0.258,0.332,0.363,0.308,21.96,32.94,4.27
"Krumwiede, Keil",Summit League,Omaha,So,INF,,,1.1,8,25,25,0,0.2,0.375,0.2,0.282,12.5,12.5,4.97
"Krupp, Mack",Big South,Radford,Sr,P,,,50.5,276,11.23,13.77,-2.54,0.257,0.373,0.381,0.335,22.83,26.81,5.36
"Kryzsko, Kade",Big 10,Indiana,Sr,P,,,16.2,97,23.71,5.15,18.56,0.319,0.351,0.582,0.39,13.4,26.8,5.25
"Ksiazek, Tyler",Metro Atlantic,Monmouth,Jr,P,,,89.4,446,17.71,9.42,8.29,0.271,0.354,0.427,0.339,19.06,26.01,4.94
"Kubo, Trayson",Southland,SFA,Jr,P,,,18.1,97,25.77,18.56,7.21,0.311,0.454,0.459,0.401,11.34,15.46,5.3
"Kuchmaner, Jake",AAC,East Carolina,Fr,P,,,18.2,75,17.33,4,13.33,0.286,0.333,0.343,0.301,24,25.33,3.26
"Kuchta, Nathan",West Coast,San Diego,Sr,P,,,46,215,19.53,8.84,10.69,0.211,0.298,0.286,0.264,24.19,24.19,3.23
"Kuhlmann, Korey",Summit League,South Dakota St.,Jr,P,,,27,115,13.91,2.61,11.3,0.299,0.33,0.393,0.314,27.83,23.48,3.59
"Kuhn, Kris",Colonial,Col. of Charleston,So,P,,,9.4,49,18.37,10.2,8.17,0.262,0.347,0.357,0.313,28.57,16.33,4.53
"Kuhn, Travis",West Coast,San Diego,Fr,P,,,23,105,20,14.29,5.71,0.247,0.381,0.435,0.359,15.24,25.71,6.06
"Kukowski, Mason",Ivy League,Yale,Sr,P,,,67.7,369,16.8,11.11,5.69,0.269,0.36,0.412,0.336,19.51,24.66,4.49
"Kullman, A.J.",AAC,Cincinnati,Jr,P,,,96.1,452,17.04,8.63,8.41,0.234,0.312,0.354,0.293,30.53,19.03,4.43
"Kunsa, Phillip",Conference USA,Middle Tenn,Sr,OF,,,1,7,0,0,0,0.5,0.571,1,0.642,0,42.86,19.15
"Kuster, Alex",Mid American,Ohio,Fr,P,,,6.2,27,18.52,7.41,11.11,0.24,0.296,0.24,0.246,18.52,33.33,2.5
"Kutruff, Mason",Atlantic 10,Dayton,Sr,P,,,101.8,544,11.95,14.71,-2.76,0.314,0.417,0.419,0.367,27.57,15.81,5.13
"Kutt, Eddie",Mid American,Ohio,Fr,P,,,35.1,150,18,8,10,0.252,0.32,0.291,0.274,30,15.33,3.35
"Kutt, Ryan",Big 10,Illinois,Fr,P,,,13,56,21.43,5.36,16.07,0.288,0.321,0.327,0.285,21.43,23.21,1.99
"Kutzke, Jesse",Sun Belt,Arkansas St.,Jr,P,,,5.2,31,22.58,16.13,6.45,0.333,0.452,0.458,0.398,6.45,22.58,6.42
"Kutzler, Keith",Atlantic 10,Saint Louis,So,P,,,11.9,75,17.33,18.67,-1.34,0.305,0.453,0.356,0.373,21.33,16,5
"Kuykendall, James",Southland,Sam Houston St.,Jr,P,,,2,8,25,0,25,0.25,0.25,0.25,0.22,12.5,37.5,1.15
"Kuypers, Michael",Northeast,Mt. St. Marys,So,P,,,37.9,164,18.29,7.32,10.97,0.228,0.28,0.366,0.276,13.41,36.59,3.62
"Kwiatkowski, Clayton",ACC,Florida St,So,P,,,41.2,194,27.84,13.4,14.44,0.217,0.335,0.323,0.298,14.95,22.16,3.66
"Labas, AJ",SEC,LSU,Fr,P,,,29,118,16.95,2.54,14.41,0.259,0.28,0.375,0.28,23.73,29.66,2.63
"Labaut, Randy",Pac 12,Arizona,So,P,,,37.9,163,19.02,7.98,11.04,0.234,0.307,0.303,0.274,18.4,30.67,2.78
"Labosky, Jack",ACC,Duke,Sr,INF,2018,660,64.6,299,22.41,4.01,18.4,0.215,0.254,0.287,0.238,33.11,17.73,2.42
"LaCagnina, Jaret",Atlantic 10,Davidson,So,P,,,36.7,173,21.39,8.09,13.3,0.261,0.335,0.51,0.358,12.14,31.79,5.44
"Lacaze, Dustin",Southland,A&M-Corpus Chris,So,P,,,71,318,16.98,6.29,10.69,0.266,0.33,0.363,0.304,28.62,18.55,3.49
"Lacey, Craig",Northeast,Bryant,Jr,P,,,53.7,266,14.66,11.65,3.01,0.257,0.353,0.369,0.315,28.57,14.29,4.95
"Lachemann, Jake",Big West,UC Irvine,Fr,UT,,,12.1,61,13.11,9.84,3.27,0.34,0.41,0.434,0.369,24.59,19.67,3.56
"Lackey, Lemuel",Southwestern,Alabama A&M,Fr,UT,,,2.2,12,25,33.33,-8.33,0,0.417,0,0.29,8.33,25,7.24
"Lackey, Shelby",West Coast,Pacific,Jr,INF,2018,546,66.6,280,25.71,7.5,18.21,0.202,0.289,0.266,0.256,25,20,2.97
"Lackney, Nick",Big 10,Minnesota,Jr,P,,,56.4,293,19.45,12.97,6.48,0.257,0.362,0.394,0.334,22.53,21.16,4.74
"Lacy, Asa",SEC,Texas A&M,Fr,P,,,24.1,102,23.53,8.82,14.71,0.202,0.284,0.326,0.27,21.57,24.51,3.6
"Ladrech, Matt",Pac 12,California,Sr,P,,,180.3,823,9.23,6.32,2.91,0.286,0.328,0.386,0.308,28.55,26.37,4.01
"LaFleur, Cam",Atlantic 10,Rhode Island,Jr,P,,,38.4,193,25.91,8.29,17.62,0.24,0.301,0.353,0.283,17.1,22.8,2.96
"Lagravinese, Patrick",American East,Albany (NY),Jr,INF,,,6.2,38,15.79,23.68,-7.89,0.308,0.474,0.385,0.387,18.42,13.16,6.05
"Laio, Nic",Mid American,Western Mich.,Jr,P,2018,599,84.3,420,20.24,8.33,11.91,0.285,0.369,0.365,0.328,21.19,20.24,3.44
"LaMay, Ryan",Northeast,Sacred Heart,Fr,P,,,21,100,21,10,11,0.314,0.37,0.547,0.379,19,19,4.43
"Lamb, Culver",Conference USA,Old Dominion,Sr,INF,,,31,170,14.71,8.82,5.89,0.275,0.376,0.38,0.338,21.76,24.12,5.21
"Lamb, Dylan",Pac 12,Washington,Fr,P,,,16.2,71,22.54,5.63,16.91,0.234,0.296,0.359,0.286,19.72,26.76,3.09
"Lamb, George",Western Athletic,UTRGV,Sr,P,,,28.7,190,24.21,18.42,5.79,0.262,0.432,0.372,0.367,13.16,18.95,4.99
"Lamb, Grayson",Big South,Radford,Fr,P,,,7.1,36,16.67,19.44,-2.77,0.276,0.417,0.414,0.371,16.67,25,6.25
"Lamb, Jacob",Atlantic 10,Richmond,Jr,P,,,41.5,236,17.37,17.8,-0.43,0.284,0.419,0.464,0.383,17.37,20.76,6.13
"Lamb, Riley",Pac 12,Southern Cal,Fr,P,,,5.2,31,19.35,25.81,-6.46,0.261,0.452,0.304,0.36,19.35,16.13,5.45
"Lambert, Chase",Sun Belt,South Ala.,Jr,P,2018,924,17.2,74,17.57,6.76,10.81,0.2,0.297,0.262,0.26,20.27,32.43,3.96
"Lambert, Ray",Mountain West,San Diego St.,Sr,P,,,12.4,73,9.59,10.96,-1.37,0.356,0.438,0.576,0.425,21.92,20.55,7.82
"Lambert, Ryan",American East,Binghamton,Fr,P,,,5,28,25,39.29,-14.29,0.176,0.5,0.294,0.392,14.29,10.71,6.95
"Lamon, Owen",Big East,Georgetown,Fr,P,,,39.1,180,18.33,7.78,10.55,0.304,0.361,0.449,0.347,18.89,23.89,3.76
"Lancaster, Devin",OVC,Tennessee Tech,So,P,,,60.2,277,12.64,5.42,7.22,0.293,0.357,0.439,0.345,20.22,29.96,5.06
"Lancellotti, Joey",ACC,North Carolina,Fr,P,,,18.2,89,24.72,13.48,11.24,0.225,0.348,0.423,0.334,11.24,25.84,5.34
"Landon, Ethan",Big 10,Michigan State,Sr,P,,,126.3,594,18.18,9.76,8.42,0.253,0.338,0.317,0.295,24.41,20.88,3.69
"Lane, Ryan",Mid American,Kent St.,Fr,P,,,13.2,60,16.67,10,6.67,0.25,0.35,0.346,0.314,20,28.33,4.43
"Lane, Thomas",ACC,Boston College,Jr,P,,,42.6,210,11.9,15.71,-3.81,0.213,0.352,0.296,0.301,24.76,26.67,5.26
"Laney, Chase",Southwestern,Alabama St.,Sr,P,,,81.9,369,17.07,4.34,12.73,0.261,0.312,0.367,0.295,24.66,24.39,3.31
"Laney, Dalton",Missouri Valley,Indiana St.,So,P,,,9.1,53,16.98,26.42,-9.44,0.219,0.491,0.344,0.395,18.87,11.32,8.86
"Langworthy, Austin",SEC,Florida,So,OF,,,13.6,65,9.23,6.15,3.08,0.283,0.323,0.383,0.307,29.23,27.69,5.06
"Lanier, Sam",AAC,East Carolina,Jr,P,,,39.1,252,23.41,11.51,11.9,0.3,0.385,0.488,0.375,13.49,23.41,5.58
"Lanning, Erikson",Big 12,Texas Tech,Jr,P,,,54.2,284,13.03,8.45,4.58,0.305,0.377,0.446,0.356,31.69,16.2,4.46
"Lannino, Brian",Patriot,Lafayette,So,P,,,35.9,209,12.44,16.75,-4.31,0.325,0.455,0.485,0.408,19.14,21.05,6.29
"Lannon, Payton",Sun Belt,Arkansas St.,Jr,P,,,8.2,49,16.33,18.37,-2.04,0.297,0.469,0.649,0.467,10.2,26.53,10.34
"Lanoue, Griffin",Big East,Xavier,Fr,P,,,24.2,124,12.9,13.71,-0.81,0.327,0.419,0.475,0.385,20.97,20.97,5.79
"Lapiana, Josh",Pac 12,Utah,Sr,P,,,139.3,709,15.09,8.89,6.2,0.331,0.391,0.482,0.375,20.31,24.54,4.36
"LaPlante, Tyler",SEC,Missouri,Jr,P,,,37,152,21.05,6.58,14.47,0.246,0.296,0.42,0.304,21.05,26.32,3.36
"LaPointe, Baylor",Northeast,LIU Brooklyn,Sr,P,,,105,523,21.99,11.09,10.9,0.276,0.363,0.425,0.342,16.25,23.33,4.48
"Lara, Andres",Big West,UC Davis,So,P,,,12.5,63,14.29,7.94,6.35,0.309,0.349,0.509,0.357,17.46,28.57,4.99
"Lara, Sam",Big East,St. Johns (NY),Fr,P,,,11.2,52,13.46,5.77,7.69,0.286,0.327,0.408,0.318,19.23,34.62,3.86
"Lardner, Mac",West Coast,Gonzaga,So,P,,,105,462,16.45,6.49,9.96,0.259,0.305,0.398,0.301,24.68,25.76,4
"Larkin, Conor",Big 10,Penn State,Fr,P,,,25.1,111,19.82,8.11,11.71,0.28,0.351,0.4,0.33,15.32,29.73,3.23
"Larkins, Colton",Summit League,Oral Roberts,Jr,P,,,20.1,95,22.11,6.32,15.79,0.291,0.326,0.367,0.294,27.37,9.47,2.25
"Larrison, Ethan",Missouri Valley,Indiana St.,Sr,P,2018,489,98.1,482,19.71,8.92,10.79,0.227,0.313,0.352,0.295,22.61,25.52,4.08
"Larson, Jake",Horizon,Valparaiso,So,P,,,14.8,80,11.25,11.25,0,0.281,0.388,0.422,0.353,18.75,27.5,6.32
"Larzabal, Joshua",Conference USA,Rice,Fr,P,,,0.1,2,50,0,50,0.5,0.5,1,0.621,0,0,-16.85
"Lasiewicz, Michael",Mid American,Northern Ill.,Fr,P,,,47.1,207,23.67,8.21,15.46,0.243,0.319,0.348,0.294,21.26,21.26,2.74
"Laskey, Adam",ACC,Duke,So,P,2019,,89.3,426,19.25,11.5,7.75,0.305,0.385,0.469,0.368,23.47,17.84,4.19
"Lasko, Justin",Atlantic 10,Massachusetts,Jr,P,,,135.2,592,18.07,4.39,13.68,0.257,0.301,0.353,0.284,23.14,26.01,3.22
"LaSorsa, Joe",Big East,St. Johns (NY),So,P,,,58.8,273,16.12,4.76,11.36,0.271,0.3,0.328,0.272,29.67,20.15,2.64
"Lass, Tyler",Big 10,Northwestern,Jr,P,,,34.2,197,15.74,11.68,4.06,0.306,0.396,0.412,0.358,14.72,29.44,5.52
"Laster, Nick",OVC,Eastern Ky.,So,P,,,34,189,17.46,8.47,8.99,0.369,0.423,0.619,0.437,23.81,14.81,6.24
"Lautenschlager, Ty",Mid American,Northern Ill.,Fr,P,,,1.1,13,7.69,15.38,-7.69,0.556,0.692,0.778,0.608,0,23.08,12.24
"Laux, Tyler",Southwestern,Prairie View,So,P,,,71.6,386,10.36,12.95,-2.59,0.339,0.422,0.527,0.4,17.36,25.91,6.23
"Lavelle, Quinn",Big 10,Northwestern,Fr,P,,,52.2,225,14.67,12,2.67,0.255,0.36,0.391,0.333,20.89,28,5.22
"Lawrence, Cal",American East,Binghamton,Jr,P,,,20.8,111,11.71,3.6,8.11,0.304,0.36,0.48,0.362,29.73,22.52,5.07
"Lawrence, Sam",Big 10,Northwestern,So,P,,,36.1,179,7.82,7.82,0,0.302,0.352,0.415,0.33,29.05,25.14,4.34
"Lawson, Garrett",Mid-Eastern,Delaware St.,So,P,,,78.4,378,19.84,11.38,8.46,0.268,0.357,0.38,0.324,22.22,18.52,4.35
"Lawson, Graham",SEC,South Carolina,Jr,P,2018,371,23.3,126,23.81,8.73,15.08,0.233,0.349,0.437,0.342,22.22,16.67,6.49
"Lawyerson, Cody",American East,Maine,So,P,,,55,251,25.1,4.38,20.72,0.243,0.291,0.357,0.282,19.12,25.1,2.73
"Layne, Jr., Billy",Big East,Seton Hall,Jr,P,,,48.3,223,22.42,4.48,17.94,0.236,0.283,0.322,0.263,26.91,18.83,2.61
"Layton, Michael",Southwestern,Prairie View,So,P,,,15,83,10.84,14.46,-3.62,0.309,0.41,0.485,0.384,22.89,22.89,6.28
"Lazzaro, Matt",Southern,Furman,Fr,P,,,45,195,14.36,3.59,10.77,0.283,0.308,0.394,0.3,24.62,27.18,3.66
"Leal, David",Conference USA,Louisiana Tech,Jr,P,,,61,235,25.53,4.26,21.27,0.181,0.234,0.242,0.214,25.53,23.83,2.61
"Learnard, Ross",Big 10,Purdue,Sr,P,,,46.7,214,21.5,6.54,14.96,0.236,0.285,0.359,0.278,19.16,28.97,2.98
"Leaser, Josh",Mountain West,Air Force,So,P,,,18.2,99,16.16,14.14,2.02,0.354,0.434,0.524,0.408,18.18,19.19,5.84
"Leatherman, Pat",Mid American,Central Mich.,Jr,P,,,144.4,634,23.03,7.57,15.46,0.222,0.301,0.322,0.277,17.51,27.29,3.35
"Leaumont, Michael",Sun Belt,Louisiana,Fr,P,,,10,45,24.44,13.33,11.11,0.222,0.356,0.306,0.305,28.89,8.89,3.35
"Leaverton, Nick",Horizon,Valparaiso,Jr,P,,,5.5,40,10,30,-20,0.346,0.525,0.423,0.423,10,22.5,8.24
"Leban, Greg",OVC,Austin Peay,Jr,P,,,11.2,70,15.71,21.43,-5.72,0.3,0.457,0.58,0.432,10,24.29,9.22
"Leban, Zack",Big 12,Kansas,Jr,P,2018,357,49.6,259,18.53,5.02,13.51,0.264,0.313,0.383,0.301,25.48,22.78,3.41
"Lebrato, Max",Horizon,Oakland,Jr,P,,,16.1,90,12.22,14.44,-2.22,0.361,0.467,0.597,0.446,20,18.89,6.38
"LeBrun, Calvin",West Coast,Gonzaga,Sr,P,,,100.3,509,14.34,9.04,5.3,0.292,0.367,0.441,0.35,27.11,20.04,4.98
"Leckich, Ryan",Big 12,Baylor,So,P,,,23.9,121,14.05,7.44,6.61,0.306,0.364,0.444,0.348,27.27,20.66,3.65
"Lecompte, Cody",Southland,A&M-Corpus Chris,Jr,P,,,23.1,98,23.47,13.27,10.2,0.188,0.337,0.275,0.289,28.57,14.29,4.06
"Ledesma, Steven",Big West,UC Santa Barbara,Sr,P,,,70.4,321,23.36,7.17,16.19,0.256,0.308,0.354,0.286,19.31,21.5,3.13
"Lee, Colby",SEC,South Carolina,So,P,,,16.5,88,18.18,9.09,9.09,0.224,0.33,0.447,0.338,14.77,34.09,6.54
"Lee, Coulton",Sun Belt,Arkansas St.,Sr,P,,,92.9,472,13.77,10.59,3.18,0.263,0.341,0.357,0.307,19.28,29.45,3.98
"Lee, Evan",SEC,Arkansas,So,UT,2018,461,18,97,18.56,9.28,9.28,0.337,0.392,0.512,0.384,21.65,18.56,4.81
"Lee, Jake",Horizon,Oakland,Sr,P,2018,271,129.9,625,23.2,8,15.2,0.268,0.344,0.419,0.329,20.64,18.24,4
"Lee, Jake",ACC,Georgia Tech,Jr,P,,,59.8,329,16.41,5.17,11.24,0.315,0.365,0.492,0.365,22.8,22.19,5.09
"Lee, Jordan",Sun Belt,Georgia St.,Sr,P,,,63.3,310,14.84,11.94,2.9,0.282,0.384,0.377,0.338,29.03,14.52,4.79
"Lee, Korey",Pac 12,California,So,C,,,0.2,2,50,0,50,0,0,0,0,0,50,-6.85
"Lee, Nick",Sun Belt,Louisiana,Jr,P,2018,270,128.4,589,20.71,9.17,11.54,0.249,0.34,0.367,0.313,28.18,15.79,4.09
"Lee, Peyton",Southland,Southeastern LA.,Jr,P,,,17.2,68,27.94,10.29,17.65,0.183,0.265,0.317,0.256,16.18,27.94,2.91
"Leedholm, Connor",Western Athletic,Northern Colo.,Sr,P,,,84.6,439,17.31,6.83,10.48,0.332,0.371,0.43,0.344,27.79,14.35,3.14
"Leeming, Mason",Sun Belt,Little Rock,Jr,P,,,5.1,27,18.52,11.11,7.41,0.348,0.407,0.435,0.363,14.81,22.22,2.95
"Leeper, Ben",Big 12,Oklahoma State,So,P,,,20.1,104,30.77,14.42,16.35,0.302,0.413,0.395,0.361,8.65,18.27,3.15
"Lefner, Ryan",Atlantic 10,Saint Louis,Jr,P,,,53.7,272,23.53,8.82,14.71,0.246,0.316,0.358,0.296,19.12,23.9,3.24
"Leftwich, Jack",SEC,Florida,Fr,P,2020,,48,199,22.61,7.04,15.57,0.22,0.281,0.311,0.261,19.1,27.64,3.15
"Legumina, Casey",West Coast,Gonzaga,So,P,2018,1063,64.7,288,20.83,3.47,17.36,0.286,0.323,0.353,0.297,20.49,25.35,2.64
"Lehman, Taylor",Big 10,Penn State,Sr,P,,,128.9,651,13.98,11.06,2.92,0.292,0.372,0.425,0.345,22.73,22.89,4.95
"Lehmann, Connor",Atlantic 10,Saint Louis,Sr,P,,,54,258,13.57,7.75,5.82,0.257,0.337,0.341,0.303,29.46,22.09,3.7
"Leigh, Zachary",Sun Belt,Texas State,So,P,,,44.4,213,15.96,11.27,4.69,0.257,0.352,0.419,0.335,21.13,25.35,5.33
"Leins, Jared",Patriot,Navy,Fr,P,,,26.1,110,34.55,8.18,26.37,0.161,0.255,0.226,0.223,10.91,25.45,2.23
"Leland, Sean",Big 10,Illinois,Jr,P,,,9.1,48,22.92,8.33,14.59,0.341,0.396,0.585,0.406,25,8.33,5.23
"Leon, Mario",ASUN,FGCU,Sr,P,2018,699,116.4,561,21.39,8.2,13.19,0.267,0.333,0.391,0.315,24.24,18.54,3.53
"Leon, Matt",Big East,Seton Hall,Sr,P,,,66.3,334,23.35,7.78,15.57,0.209,0.275,0.271,0.244,19.16,26.65,2.39
"Leonard, Austin",Atlantic 10,Davidson,Jr,P,,,46.5,251,24.3,10.36,13.94,0.248,0.335,0.318,0.293,19.92,19.92,3.08
"Leonard, Grant",Big 10,Iowa,So,P,,,14.5,70,21.43,4.29,17.14,0.338,0.357,0.462,0.347,24.29,15.71,2.6
"LePre, Nick",Northeast,Wagner,Fr,P,,,19,74,14.86,6.76,8.1,0.164,0.243,0.224,0.217,22.97,37.84,3.78
"Lessard, Logan",Northeast,Bryant,Sr,P,,,30.3,204,19.12,17.65,1.47,0.287,0.412,0.412,0.363,20.1,16.67,5.62
"Lester, Carson",Conference USA,Middle Tenn,Jr,P,,,64.5,390,13.08,12.56,0.52,0.353,0.441,0.514,0.411,22.56,19.23,5.53
